128.1	0	53.0065
140.1	0	53.0065
144.9	0	53.0065
147.203	0	53.0065
159.401	0	53.0065
1000	0	53.0065
0	-100	100.001
12.2019	-100	100.001
14.5045	-100	100.001
19.3049	-100	100.001
31.3041	-100	100.001
36.1045	-100	100.001
49.7044	-100	100.001
52.7041	-100	100.001
68.9037	-100	100.001
73.7037	-100	100.001
85.7021	-100	100.001
90.502	-100	100.001
106.698	-100	100.001
109.7	-100	100.001
123.3	-100	100.001
128.1	-100	100.001
140.1	-100	100.001
144.9	-100	100.001
147.203	-100	100.001
159.401	-100	100.001
1000	-100	100.001
0	0	100.001
12.2019	0	100.001
14.5045	0	100.001
19.3049	0	100.001
31.3041	0	100.001
36.1045	0	100.001
49.7044	0	100.001
52.7041	0	100.001
68.9037	0	100.001
73.7037	0	100.001
85.7021	0	100.001
90.502	0	100.001
106.698	0	100.001
109.7	0	100.001
123.3	0	100.001
128.1	0	100.001
140.1	0	100.001
144.9	0	100.001
147.203	0	100.001
159.401	0	100.001
1000	0	100.001
0	-100	107.003
12.2019	-100	107.003
14.5045	-100	107.003
19.3049	-100	107.003
31.3041	-100	107.003
36.1045	-100	107.003
49.7044	-100	107.003
52.7041	-100	107.003
68.9037	-100	107.003
73.7037	-100	107.003
85.7021	-100	107.003
90.502	-100	107.003
106.698	-100	107.003
109.7	-100	107.003
123.3	-100	107.003
128.1	-100	107.003
140.1	-100	107.003
144.9	-100	107.003
147.203	-100	107.003
159.401	-100	107.003
1000	-100	107.003
0	0	107.003
12.2019	0	107.003
14.5045	0	107.003
19.3049	0	107.003
31.3041	0	107.003
36.1045	0	107.003
49.7044	0	107.003
52.7041	0	107.003
68.9037	0	107.003
73.7037	0	107.003
85.7021	0	107.003
90.502	0	107.003
106.698	0	107.003
109.7	0	107.003
123.3	0	107.003
128.1	0	107.003
140.1	0	107.003
144.9	0	107.003
147.203	0	107.003
159.401	0	107.003
1000	0	107.003
0	-100	110.001
12.2019	-100	110.001
14.5045	-100	110.001
19.3049	-100	110.001
31.3041	-100	110.001
36.1045	-100	110.001
49.7044	-100	110.001
52.7041	-100	110.001
68.9037	-100	110.001
73.7037	-100	110.001
85.7021	-100	110.001
90.502	-100	110.001
106.698	-100	110.001
109.7	-100	110.001
123.3	-100	110.001
128.1	-100	110.001
140.1	-100	110.001
144.9	-100	110.001
147.203	-100	110.001
159.401	-100	110.001
1000	-100	110.001
0	0	110.001
12.2019	0	110.001
14.5045	0	110.001
